City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
410,tsimasham,27.0989,89.536,1.04,81,23,2.45,BT,1704673348
411,broome,42.2506,-75.833,-0.72,93,100,3.6,US,1704673348
412,puerto deseado,-47.7503,-65.8938,13.28,64,84,14.46,AR,1704673349
413,wusterhausen,52.8912,12.4602,-0.61,78,73,4.48,DE,1704673349
414,anyksciai,55.5256,25.1026,-16.09,86,44,3.22,LT,1704673349
415,federacion,-31.0062,-57.8996,24.21,94,71,1.41,AR,1704673349
416,beau vallon,-20.4189,57.6953,25.13,88,40,0.0,MU,1704673349
417,moroni,-11.7022,43.2551,26.77,78,41,2.09,KM,1704673349
418,fiambala,-27.6871,-67.6149,26.71,56,0,4.51,AR,1704673349
419,lefka,35.1106,32.8506,15.04,82,98,2.35,CY,1704673349
420,rehoboth,-23.3167,17.0833,23.71,23,28,3.97,NA,1704673349
421,touros,-5.1989,-35.4608,27.13,75,65,3.8,BR,1704673349
422,selibaby,15.159,-12.1829,25.85,11,0,4.09,MR,1704673349
423,de aar,-30.6497,24.0123,20.38,50,94,5.62,ZA,1704673350
424,skeldon,5.8833,-57.1333,23.95,82,60,2.48,GY,1704673350
425,atamyrat,37.8357,65.2106,5.01,69,43,2.21,TM,1704673350
426,darwin,-12.4611,130.8418,30.5,83,99,0.89,AU,1704673053
427,nkhotakota,-12.9274,34.2961,23.2,87,100,2.07,MW,1704673350
428,aljezur,37.3191,-8.8033,9.33,61,7,1.12,PT,1704673350
429,gurupa,-1.405,-51.64,23.57,98,98,1.89,BR,1704673350
430,refahiye,39.9008,38.7667,-0.77,70,100,2.4,TR,1704673350
431,soure,-0.7167,-48.5233,26.56,82,100,4.06,BR,1704673350
432,rockland,41.1668,-74.0496,2.03,92,93,0.45,US,1704673350
433,miles city,46.4083,-105.8406,-3.46,86,100,5.66,US,1704673350
434,jerantut,3.936,102.3626,22.52,99,90,0.76,MY,1704673351
435,moundsville,39.9203,-80.7431,3.42,85,100,0.45,US,1704673351
436,alliance,40.9153,-81.1059,0.93,94,99,4.93,US,1704673289
437,kiiminki,65.1314,25.7974,-4.08,100,100,3.26,FI,1704673351
438,cookeville,36.1628,-85.5016,3.69,84,89,0.54,US,1704672776
439,ormara,25.2088,64.6357,21.58,64,44,4.08,PK,1704673351
440,ivnya,51.0629,36.1343,-16.38,89,100,5.77,RU,1704673351
441,nadi,-17.8,177.4167,31.0,66,40,6.17,FJ,1704673351
442,tateyama,34.9833,139.8667,8.39,49,12,8.56,JP,1704673351
443,sao vicente,-23.9631,-46.3919,28.48,49,60,4.02,BR,1704673351
444,beira,-19.8436,34.8389,24.05,100,0,0.51,MZ,1704673351
445,mitchell,43.7094,-98.0298,-6.81,79,100,4.63,US,1704673352
446,vung tau,10.346,107.0843,24.75,80,69,5.26,VN,1704673240
447,duba,27.3513,35.6901,23.66,46,0,1.21,SA,1704673352
448,garachico,28.7781,-17.7646,16.94,82,0,3.09,ES,1704673352
449,pontianak,-0.0333,109.3333,23.99,100,20,0.0,ID,1704673352
450,santa elena de uairen,4.6167,-61.1333,23.95,51,82,1.88,VE,1704673352
451,miringa,10.7312,12.1463,19.55,19,0,2.48,NG,1704673352
452,essaouira,31.5125,-9.77,9.72,81,3,1.03,MA,1704673258
453,keflavik,64.0049,-22.5624,8.24,100,100,11.83,IS,1704673352
454,skidaway island,31.9349,-81.0471,11.06,61,100,3.58,US,1704673352
455,hell-ville,-13.4,48.2667,28.31,74,100,2.38,MG,1704673352
456,sept-iles,50.2001,-66.3821,-11.0,63,20,3.6,CA,1704673352
457,greymouth,-42.4667,171.2,19.43,61,15,3.17,NZ,1704673353
458,bugul'ma,54.55,52.8,-25.83,99,40,3.24,RU,1704673353
459,campo largo,-25.4586,-49.5283,23.79,78,42,1.48,BR,1704673353
460,pudasjarvi,65.3833,26.9167,-7.69,96,100,3.51,FI,1704673353
461,brasileia,-11.0161,-68.7481,25.4,72,40,1.27,BR,1704673353
462,ixtapa,20.7,-105.2,24.57,73,100,3.09,MX,1704673062
463,zapolyarnyy,69.4154,30.8136,-4.4,89,92,8.03,RU,1704673284
464,demba,-5.51,22.2667,20.54,98,100,0.48,CD,1704673353
465,mili,6.0815,171.735,27.86,79,87,7.34,MH,1704673353
466,tugulym,57.0591,64.6425,-18.71,94,100,4.37,RU,1704673353
467,nantucket,41.2835,-70.0995,1.11,79,100,16.21,US,1704673302
468,bangassou,4.7413,22.8184,18.21,37,10,1.02,CF,1704673354
469,klyuchi,52.2667,79.1667,-0.35,96,100,10.03,RU,1704673354
470,tommot,58.9564,126.2925,-30.24,99,100,0.43,RU,1704673264
471,divnogorsk,55.9594,92.3619,-23.48,100,92,1.76,RU,1704673354
472,creel,27.75,-107.6333,4.98,42,0,10.12,MX,1704673354
473,qulsary,46.9531,54.0198,-1.96,74,99,5.49,KZ,1704673354
474,murudeshwara,14.0943,74.4845,23.93,78,37,3.07,IN,1704673354
475,kemijarvi,66.7131,27.4306,-10.92,97,100,2.01,FI,1704673354
476,pimentel,-6.8367,-79.9342,24.16,73,100,6.17,PE,1704673328
477,thurso,58.5927,-3.5259,1.14,73,63,0.87,GB,1704673354
478,mata-utu,-13.2816,-176.1745,28.79,75,100,5.06,WF,1704673355
479,borogontsy,62.6683,131.1683,-46.83,99,65,2.04,RU,1704673355
480,colares,38.7992,-9.4469,9.86,79,16,3.13,PT,1704673355
481,cururupu,-1.8283,-44.8683,23.74,94,100,1.24,BR,1704673355
482,kasongo,-4.45,26.6667,20.22,93,99,0.33,CD,1704673355
483,mammoth lakes,37.6485,-118.9721,-7.6,50,0,4.12,US,1704673197
484,itamaraca,-7.7478,-34.8256,28.03,78,0,3.24,BR,1704673355
485,mogocha,53.7333,119.7667,-28.46,96,93,1.33,RU,1704673355
486,kirakira,-10.4544,161.9205,29.52,73,38,1.81,SB,1704673355
487,waingapu,-9.6567,120.2641,28.87,73,97,1.25,ID,1704673355
488,clearlake,38.9582,-122.6264,10.75,55,78,2.13,US,1704673355
489,gurjaani,41.7429,45.8011,7.22,38,65,2.21,GE,1704673355
490,sechura,-5.5569,-80.8222,25.18,68,89,7.05,PE,1704673356
491,jiazi,22.8779,116.067,14.6,78,79,8.43,CN,1704673356
492,cabinda,-5.55,12.2,27.08,83,62,1.03,AO,1704673356
493,chegdomyn,51.1167,133.0167,-31.68,99,90,0.67,RU,1704673356
494,kharakvasla,18.4333,73.7667,19.27,55,5,2.39,IN,1704673356
495,aral,40.5156,81.2636,-2.11,42,1,1.39,CN,1704673356
496,kerikeri,-35.2268,173.9474,22.13,60,12,3.99,NZ,1704673356
497,vilyuysk,63.7553,121.6247,-33.17,98,100,2.15,RU,1704673356
498,tera,14.0078,0.7531,24.68,13,99,3.92,NE,1704673356
499,ilheus,-14.7889,-39.0494,26.9,89,40,1.03,BR,1704673357
500,gizo,-8.103,156.8419,28.66,74,64,2.01,SB,1704673357
501,hakui,36.8833,136.7833,1.79,68,97,5.25,JP,1704673357
502,kapa'a,22.0752,-159.319,27.99,74,75,7.72,US,1704673357
503,kelso,46.1468,-122.9084,6.98,94,100,2.06,US,1704673074
504,nuuk,64.1835,-51.7216,-3.66,80,100,7.72,GL,1704673357
505,mil'kovo,55.6078,37.7956,-23.3,95,6,2.1,RU,1704673357
506,mont-dore,-22.2833,166.5833,28.33,99,80,5.64,NC,1704673357
507,tarauaca,-8.1614,-70.7656,25.41,78,63,0.52,BR,1704673357
508,sarai sidhu,30.5949,71.9698,9.51,39,10,0.96,PK,1704673357
509,nova vicosa,-17.8919,-39.3719,25.24,87,97,2.08,BR,1704673176
510,al hasakah,36.5024,40.7477,10.13,57,100,2.43,SY,1704673357
511,belyy yar,53.6039,91.3903,-14.06,92,100,0.0,RU,1704673358
512,kingston,17.997,-76.7936,27.53,86,20,3.09,JM,1704673358
513,kupang,-10.1667,123.5833,30.32,89,40,1.54,ID,1704673358
514,abu jibeha,11.4562,31.2285,21.34,24,2,2.09,SD,1704673358
515,boguchany,58.3814,97.4531,-27.86,100,71,1.34,RU,1704673358
516,muli,2.9167,73.5667,27.67,72,90,3.69,MV,1704673358
517,mwene-ditu,-7.0,23.45,19.81,96,100,1.36,CD,1704673358
518,nizhniy kuranakh,58.8353,125.4869,-23.95,99,100,0.93,RU,1704673358
519,dalandzadgad,43.5708,104.425,-10.28,74,34,0.52,MN,1704673358
520,bamboo flat,11.7,92.7167,25.76,79,4,4.85,IN,1704673358
521,vikulovo,56.8167,70.6107,-4.17,96,100,4.09,RU,1704673358
522,hasaki,35.7333,140.8333,4.22,47,1,6.85,JP,1704673358
523,juigalpa,12.1063,-85.3645,26.44,65,58,4.57,NI,1704673358
524,tokoroa,-38.2333,175.8667,25.61,41,49,1.4,NZ,1704673359
525,popondetta,-8.7537,148.2534,32.28,57,99,1.33,PG,1704673359
526,makoua,0.0069,15.6333,23.38,78,76,1.05,CG,1704673359
527,saint-louis,16.3333,-15.0,21.8,10,0,4.42,SN,1704673359
528,breisach am rhein,48.0333,7.5833,0.45,85,100,8.75,DE,1704673359
529,wangkui,46.8333,126.5,-20.23,91,89,5.26,CN,1704673359
530,laayoune,27.1622,-13.2032,15.19,94,0,3.6,EH,1704673359
531,um jar al gharbiyya,13.8013,32.4078,22.02,26,2,3.99,SD,1704673359
532,alice springs,-23.7,133.8833,28.75,70,1,4.49,AU,1704673264
533,great falls,47.5002,-111.3008,-10.18,82,75,1.54,US,1704673286
534,inirida,3.8653,-67.9239,26.33,65,49,0.55,CO,1704673359
535,babina,25.25,78.4667,10.79,90,22,2.33,IN,1704673359
536,kittila,67.6647,24.8936,-5.92,93,75,3.09,FI,1704673359
537,dali,25.7,100.1833,2.94,81,0,1.26,CN,1704673359
538,mujiayingzi,42.1167,118.7833,-11.84,75,81,3.4,CN,1704673360
539,sao felix do xingu,-6.6447,-51.995,23.73,93,92,0.12,BR,1704673360
540,kristiansund,63.1115,7.732,3.36,81,100,5.14,NO,1704673360
541,pacific grove,36.6177,-121.9166,13.47,63,0,6.71,US,1704673360
542,stephenville,32.2207,-98.2023,13.07,52,0,5.66,US,1704673081
543,zhob,31.3411,69.4481,5.54,57,2,0.36,PK,1704673360
544,manghit,42.1156,60.0597,-1.01,80,27,3.89,UZ,1704673360
545,qarchi gak,37.04,66.7889,7.97,66,100,4.46,AF,1704673360
546,sydney,-33.8679,151.2073,26.84,70,0,3.6,AU,1704673200
547,jianshui,23.6363,102.8264,10.68,94,40,0.55,CN,1704673360
548,pader palwo,2.8006,33.135,26.62,37,91,2.0,UG,1704673360
549,alo,7.4178,6.7371,26.3,21,4,1.44,NG,1704673360
550,ban selaphum,16.0167,103.95,18.01,84,12,2.54,TH,1704673360
551,nefteyugansk,61.0998,72.6035,-15.19,96,100,5.28,RU,1704673361
552,spring creek,40.7266,-115.5859,-5.06,91,100,3.94,US,1704673361
553,fada,9.5667,8.3,19.66,17,0,2.75,NG,1704673361
554,manismata,-2.4667,111.0333,24.65,96,97,0.89,ID,1704673361
555,mezhdurechenskiy,59.6,65.9333,-17.89,97,99,2.25,RU,1704673361
556,khandyga,62.6667,135.6,-49.42,100,96,0.95,RU,1704673361
557,usogorsk,63.4106,48.6872,-14.63,97,98,2.93,RU,1704673361
558,kenai,60.5544,-151.2583,0.64,99,100,0.0,US,1704673361
559,buka,40.8108,69.1986,8.67,84,100,1.27,UZ,1704673361
560,havre,49.5833,0.3333,0.87,80,75,7.2,FR,1704673361
561,magadan,59.5667,150.8,-31.65,83,8,2.58,RU,1704673195
562,chimore,-16.9833,-65.1333,26.15,86,50,1.01,BO,1704673361
563,kismayo,-0.3582,42.5454,26.64,75,16,7.36,SO,1704673362
564,kandi,11.1342,2.9386,23.83,13,5,2.41,BJ,1704673362
565,karpinsk,59.7654,60.0085,-18.12,97,100,2.07,RU,1704673362
566,cockburn town,21.4612,-71.1419,25.79,77,5,5.52,TC,1704673077
567,penzance,50.1186,-5.5371,1.38,75,20,6.49,GB,1704673362
568,sebdou,34.637,-1.3314,-0.39,47,2,2.49,DZ,1704673362
569,salekhard,66.53,66.6019,-31.19,100,90,0.95,RU,1704673362
570,egilsstadir,65.2653,-14.3948,4.95,70,0,2.06,IS,1704673362
571,north bend,43.4065,-124.2243,8.42,76,75,8.75,US,1704673362
572,bam,29.106,58.357,7.15,42,0,2.38,IR,1704673362
573,yuzhno-kurilsk,44.0306,145.8556,-1.46,79,78,5.9,RU,1704673362
574,moron,-34.6534,-58.6198,21.86,85,92,1.34,AR,1704673362
575,mahanoro,-19.9,48.8,24.84,87,98,1.34,MG,1704673362
576,yoko,5.5333,12.3167,17.49,26,46,1.29,CM,1704673362
577,police,53.5521,14.5718,-4.89,82,8,2.68,PL,1704673362
578,rio tuba,8.5061,117.4317,27.74,79,92,7.14,PH,1704673362
579,khorugh,37.4897,71.553,-3.74,46,100,1.01,TJ,1704673363
580,opuwo,-18.0607,13.84,21.08,78,100,0.47,NA,1704673363
581,ilhabela,-23.7781,-45.3581,23.91,91,5,3.73,BR,1704673363
582,dickinson,29.4608,-95.0513,13.42,80,0,5.14,US,1704673363
583,tshabong,-26.05,22.45,26.13,48,37,3.35,BW,1704673363
584,tindouf,27.6711,-8.1474,13.25,41,0,2.06,DZ,1704673363
585,viqueque,-8.8673,126.3658,30.01,66,100,0.98,TL,1704673363
586,pirapora,-17.345,-44.9419,22.99,92,44,1.66,BR,1704673177
587,sabha,27.0377,14.4283,11.47,24,1,2.18,LY,1704673363
588,paracuru,-3.41,-39.0306,28.39,78,83,4.84,BR,1704673363
589,mount gambier,-37.8333,140.7667,17.04,86,100,5.45,AU,1704673363
590,oyotun,-6.8519,-79.3036,24.83,76,93,2.4,PE,1704673363
591,dynow,49.8151,22.2339,-5.9,93,100,5.85,PL,1704673363
592,erenhot,43.6475,111.9767,-10.48,84,100,2.35,CN,1704673363
593,nizhneudinsk,54.9076,99.0276,-21.17,98,19,1.58,RU,1704673363
594,hajin,34.6927,40.827,12.59,46,100,4.25,SY,1704673364
